Timestamp,Sensor1_Temperature,Sensor1_Humidity,Sensor2_Temperature,Sensor2_Humidity,Sensor3_Temperature,Sensor3_Humidity
2024-12-18 02:49:29,18.6,18,32,6.1,32.8,10
2024-12-18 02:49:31,18.6,18,32,6.1,32.3,10
2024-12-18 02:49:33,18.6,18,31.9,6.1,31.8,10
2024-12-18 02:49:36,18.6,18,31.8,6.1,31.4,10
2024-12-18 02:49:38,18.6,18,31.8,6.1,31.1,10
2024-12-18 02:49:40,18.6,18,31.7,6.1,30.8,10
2024-12-18 02:49:42,18.6,18,31.6,6.1,30.4,10
2024-12-18 02:49:44,18.6,18,31.6,6.1,30.1,10
2024-12-18 02:49:46,18.6,18,31.5,6.1,29.8,10
2024-12-18 02:49:49,18.6,18,31.4,6.2,29.5,10
2024-12-18 02:49:51,18.6,18,31.3,6.1,29.2,10
2024-12-18 02:49:53,18.6,18,31.3,6.1,28.9,10
2024-12-18 02:49:55,18.6,18,31.2,6.1,28.6,10
2024-12-18 02:49:57,18.6,18,31.1,6.2,28.4,10
2024-12-18 02:49:59,18.6,18,31,6.2,28.1,10
2024-12-18 02:50:01,18.6,18,30.9,6.2,28,10
2024-12-18 02:50:04,18.6,18,30.8,6.2,27.7,10
2024-12-18 02:50:06,18.6,18,30.8,6.3,27.5,10
2024-12-18 02:50:08,18.6,18,30.7,6.2,27.3,10
2024-12-18 02:50:10,18.6,18,30.6,6.3,27.1,10
2024-12-18 02:50:12,18.6,18,30.5,6.3,26.9,10
2024-12-18 02:50:14,18.6,18,30.4,6.3,26.8,10
2024-12-18 02:50:17,18.6,18,30.3,6.3,26.5,10
2024-12-18 02:50:19,18.6,18,30.3,6.4,26.4,10
2024-12-18 02:50:21,18.6,18,30.2,6.4,26.2,10
2024-12-18 02:50:23,18.6,18,30.1,6.4,26,10
2024-12-18 02:50:25,18.6,18,30,6.5,25.9,10
2024-12-18 02:50:27,18.6,18,29.9,6.5,25.8,10
2024-12-18 02:50:34,18.6,18,29.9,6.5,25.7,10
