Timestamp,Sensor1_Temperature,Sensor1_Humidity
2024-12-12 22:13:05,39.1,12.7
2024-12-12 22:13:07,39.1,12.7
2024-12-12 22:13:09,39.1,12.5
2024-12-12 22:13:11,39.1,12.4
2024-12-12 22:13:13,39.1,12.3
2024-12-12 22:13:15,39.1,12.3
2024-12-12 22:13:17,39.1,12.1
2024-12-12 22:13:20,39.1,12.2
2024-12-12 22:13:22,39.1,12.4
2024-12-12 22:13:24,39.1,12.5
2024-12-12 22:13:26,39.1,12.7
2024-12-12 22:13:28,39.1,12.7
2024-12-12 22:13:30,39,12.8
2024-12-12 22:13:32,39.1,12.9
2024-12-12 22:13:34,39.1,13
2024-12-12 22:13:36,39.1,12.8
2024-12-12 22:13:38,39.1,13
2024-12-12 22:13:41,39.1,12.9
2024-12-12 22:13:43,39.1,12.8
2024-12-12 22:13:45,39.1,12.8
2024-12-12 22:13:47,39.2,13
2024-12-12 22:13:49,39.1,13.2
2024-12-12 22:13:51,39.2,13.3
2024-12-12 22:13:53,39.2,13.4
2024-12-12 22:13:55,39.2,13.4
2024-12-12 22:13:57,39.2,13.3
2024-12-12 22:14:00,39.2,13.4
2024-12-12 22:14:02,39.3,13.4
2024-12-12 22:14:04,39.3,13.4
2024-12-12 22:14:06,39.3,13.5
2024-12-12 22:14:08,39.4,13.4
2024-12-12 22:14:10,39.4,13.3
2024-12-12 22:14:12,39.4,13.3
2024-12-12 22:14:14,39.4,13.1
2024-12-12 22:14:16,39.5,13.1
2024-12-12 22:14:19,39.5,12.8
2024-12-12 22:14:21,39.5,12.6
2024-12-12 22:14:23,39.5,12.6
2024-12-12 22:14:25,39.5,12.5
2024-12-12 22:14:27,39.5,12.7
2024-12-12 22:14:29,39.5,12.6
2024-12-12 22:14:31,39.5,12.7
2024-12-12 22:14:33,39.6,12.7
2024-12-12 22:14:35,39.6,12.9
2024-12-12 22:14:38,39.6,12.8
2024-12-12 22:14:40,39.6,12.8
2024-12-12 22:14:42,39.6,12.6
2024-12-12 22:14:44,39.6,12.7
2024-12-12 22:14:46,39.7,12.8
2024-12-12 22:14:48,39.7,12.8
2024-12-12 22:14:50,39.7,12.8
2024-12-12 22:14:52,39.7,12.7
2024-12-12 22:14:54,39.7,12.7
2024-12-12 22:14:57,39.8,12.7
2024-12-12 22:14:59,39.7,12.7
2024-12-12 22:15:01,39.8,12.8
2024-12-12 22:15:03,39.8,12.8
2024-12-12 22:15:05,39.8,12.8
2024-12-12 22:15:07,39.9,12.8
2024-12-12 22:15:09,39.9,12.8
2024-12-12 22:15:11,39.9,12.7
2024-12-12 22:15:13,39.9,12.5
2024-12-12 22:15:15,39.9,12.4
2024-12-12 22:15:18,39.9,12.4
2024-12-12 22:15:20,40,12.2
2024-12-12 22:15:22,39.9,12
2024-12-12 22:15:24,40,12
2024-12-12 22:15:26,39.9,12
